enfermedad,user_post,lemma_post,user_comment,lemma_comment
Alzheimer,annalyse.is.one.word,['desconocido'],laura.faith15,"['dad', 'dementiar', 'sometim', 'you', 'have', 'laugh', 'you', 'dont', 'fall', 'apart']"
Alzheimer,annalyse.is.one.word,['desconocido'],Abundant Cousin KIMchi💕✨,"['sorry', 'but', 'this', 'hilarioussss']"
Alzheimer,annalyse.is.one.word,['desconocido'],GenXFloridaGirl,"['haha', 'bless', 'his', 'heart']"
Alzheimer,annalyse.is.one.word,['desconocido'],AMIE,"['didnt', 'read', 'the', 'top', 'part', 'and', 'was', 'just', 'shocked', 'him']"
Alzheimer,annalyse.is.one.word,['desconocido'],BIGDiva,['whatttt']
Alzheimer,annalyse.is.one.word,['desconocido'],syrin_hemlock,"['bro', 'found', 'out', 'with', 'the', 'rest']"
Alzheimer,annalyse.is.one.word,['desconocido'],Tori P♊️,"['love', 'george']"
Alzheimer,annalyse.is.one.word,['desconocido'],Christi,"['this', 'play', 'about']"
Alzheimer,annalyse.is.one.word,['desconocido'],rachel perrino,"['commercial', 'for', 'alzheimer', 'medicine', 'came', 'father', 'law', 'announced', 'glad', 'dont', 'have', 'that', 'the', 'man', 'was', 'diagnosed', 'with', 'alzheimers', 'years', 'prior']"
Alzheimer,annalyse.is.one.word,['desconocido'],Jenny,"['crying', 'grandpa', 'every', 'time', 'visit', 'him', 'for', 'lunch', 'and', 'explain', 'that', 'hes', 'memory', 'care', 'because', 'memory', 'every', 'day']"
Alzheimer,annalyse.is.one.word,['desconocido'],AmeliaKelly2006,"['him', 'damn', 'got', 'what']"
Alzheimer,annalyse.is.one.word,['desconocido'],Will,"['wait', 'this', 'story', 'about']"
Alzheimer,annalyse.is.one.word,['desconocido'],__dewdropdawn,"['this', 'would', 'such', 'badgood', 'prank']"
Alzheimer,annalyse.is.one.word,['desconocido'],na0532,"['the', 'samir', 'shirt', 'and', 'everything']"
Alzheimer,annalyse.is.one.word,['desconocido'],.,"['samir', 'shirt', 'and', 'everything']"
Alzheimer,annalyse.is.one.word,['desconocido'],just trolling and scrolling,"['screaminggggggg', 'lmao', 'this', 'not', 'what', 'was', 'expecting', 'lmao']"
Alzheimer,annalyse.is.one.word,['desconocido'],hamfisted_reggie,"['that', 'look', 'indignation', 'lucky', 'for', 'you', 'dont', 'hold', 'grudges']"
Alzheimer,annalyse.is.one.word,['desconocido'],Meli,"['not', 'wearing', 'the', 'samir', 'shirt', 'aww', 'sending', 'your', 'dad', 'nothing', 'but', 'good', 'days']"
Alzheimer,annalyse.is.one.word,['desconocido'],bremonaaaaaaaaaa,"['kmmfsl', 'the', 'caption', 'wheezing']"
Alzheimer,annalyse.is.one.word,['desconocido'],J.D S,"['the', 'samir', 'shirt', 'too']"
Alzheimer,annalyse.is.one.word,['desconocido'],Tittymontana,"['this', 'feels', 'like', 'scenir', 'from', 'arrested', 'development']"
Alzheimer,annalyse.is.one.word,['desconocido'],Trilliumbillium43,"['sounds', 'like', 'was', 'offended', 'she', 'called', 'him', 'gregarious']"
Alzheimer,annalyse.is.one.word,['desconocido'],Mar,"['hes', 'like', 'have', 'what']"
Alzheimer,annalyse.is.one.word,['desconocido'],Brian 🇵🇸,"['the', 'timing', 'this', 'cinematic']"
Alzheimer,annalyse.is.one.word,['desconocido'],ZynjaminGW,"['not', 'the', 'samir', 'shirt', 'too']"
Alzheimer,annalyse.is.one.word,['desconocido'],thicc_beelzebot,"['said', 'wait', 'minutir', 'that', 'lady', 'looks', 'familiar']"
Alzheimer,annalyse.is.one.word,['desconocido'],Reptikeeper30,"['grandma', 'alzheimers', 'and', 'onir', 'year', 'for', 'christmas', 'got', 'her', 'disney', 'world', 'tickets', 'for', 'the', 'following', 'september', 'she', 'put', 'the', 'tickets', 'next', 'her', 'recliner', 'and', 'everyday', 'was', 'like', 'christmas', 'because', 'shed', 'forget', 'and', 'thir', 'get', 'real', 'excited', 'because', 'she', 'was', 'going', 'disney', 'worldz']"
Alzheimer,annalyse.is.one.word,['desconocido'],✨ Jessica ✨,"['hell', 'forget']"
Alzheimer,annalyse.is.one.word,['desconocido'],shiri,"['wearing', 'the', 'samir', 'shirt', 'did', 'they', 'the', 'interview', 'today']"
Alzheimer,annalyse.is.one.word,['desconocido'],AccordingtoTawny,"['hes', 'stunned', 'couldnt', 'speak']"
Alzheimer,annalyse.is.one.word,['desconocido'],8647 🌮🍉,"['wait', 'minute', 'this', 'play', 'about']"
Alzheimer,annalyse.is.one.word,['desconocido'],Icky Vicky Vintage,"['first', 'dat', 'kind', 'vib']"
Alzheimer,annalyse.is.one.word,['desconocido'],Katie,"['obsessed', 'with', 'him']"
Alzheimer,annalyse.is.one.word,['desconocido'],surp1016,['said']
Alzheimer,annalyse.is.one.word,['desconocido'],Hope Phipps,"['why', 'isnt', 'this', 'more', 'viral']"
Alzheimer,annalyse.is.one.word,['desconocido'],PRByRain,"['work', 'tech', 'support', 'and', 'please', 'please', 'your', 'elders', 'are', 'getting', 'scammed', 'and', 'they', 'paranoid']"
Alzheimer,annalyse.is.one.word,['desconocido'],Hannah,['lol']
Alzheimer,annalyse.is.one.word,['desconocido'],David Gill,"['have', 'what', 'was', 'again']"
Alzheimer,annalyse.is.one.word,['desconocido'],Hypocrites,"['was', 'that', 'recorded', 'that', 'morning']"
Alzheimer,_.mariaelizabete,['desconocido'],Jordeane Ferreira ♡,"['elir', 'com', 'ranço', 'beta', 'uma', 'graça']"
Alzheimer,_.mariaelizabete,['desconocido'],Micarlla Medeiros,"['deixir', 'vexame', 'beta']"
Alzheimer,_.mariaelizabete,['desconocido'],Maria Assunção Pinheiro,"['ele', 'hoje', 'bravo', 'kkkkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],Dayse Marques,"['cuidar', 'idoso', 'com', 'alzheimer', 'tem', 'ter', 'muitar', 'paciência', 'amor', 'mas', 'deus', 'controlar', 'elir', 'mesmo', 'fala', 'pelo', 'amor', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],José Alison,"['cuidar', 'dele', 'tem', 'ter', 'paciênciar']"
Alzheimer,_.mariaelizabete,['desconocido'],mariadapenha039,"['morro', 'rir']"
Alzheimer,_.mariaelizabete,['desconocido'],Raimundinhomaia141,"['kkkkkkkkk', 'bravo', 'hoje']"
Alzheimer,_.mariaelizabete,['desconocido'],Gerardo Romao,['kkkkkk']
Alzheimer,_.mariaelizabete,['desconocido'],Francisca Sales,['kkkkkkkkk']
Alzheimer,_.mariaelizabete,['desconocido'],marisaregisbranda,"['zangado', 'hoje', 'kkk']"
Alzheimer,_.mariaelizabete,['desconocido'],ritamaria9775,[]
Alzheimer,_.mariaelizabete,['desconocido'],dirleiaandreia,"['kkk', 'hoje', 'ele', 'nervioso']"
Alzheimer,_.mariaelizabete,['desconocido'],anacristina,['tadinho']
Alzheimer,_.mariaelizabete,['desconocido'],mariaivanete593,['kkkkkkkkkkkkkkkkk']
Alzheimer,_.mariaelizabete,['desconocido'],Renata,"['velhicir', 'muito', 'triste']"
Alzheimer,_.mariaelizabete,['desconocido'],Israel Martins,['kkk']
Alzheimer,_.mariaelizabete,['desconocido'],Padre Natanael Fernandes,"['amar', 'paixão']"
Alzheimer,_.mariaelizabete,['desconocido'],regina dos santos ol,"['deu', 'abençoe', 'também', 'cuidei', 'meu', 'amava', 'muito', 'elir', 'cuidei', 'minha', 'mae']"
Alzheimer,_.mariaelizabete,['desconocido'],m.luiza,"['meu', 'pai', 'assim', 'mesmo', 'kkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],josefa Januário,['kkkkkkkkk']
Alzheimer,_.mariaelizabete,['desconocido'],Francisco Vieira1096,"['você', 'muito', 'especial', 'prar', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],Lorenna Vieira,"['até', 'com', 'raivo', 'elir', 'fofinho', 'kkkkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],302126,"['lembro', 'meu', 'pai']"
Alzheimer,_.mariaelizabete,['desconocido'],Lígia Cristina 🌻💕,"['boa', 'noite', 'deus', 'iluminir', 'sempre', 'vcs', 'dois']"
Alzheimer,_.mariaelizabete,['desconocido'],Fátima Cabral,"['bete', 'hoje', 'ele', 'bravo', 'mai', 'não', 'deixadir', 'ser', 'fofo']"
Alzheimer,_.mariaelizabete,['desconocido'],neidegomes748,"['boa', 'noite', 'elir', 'hoje', 'pelo', 'amor', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],Larissa Pergentino,"['kkkkkkkk', 'ele', 'bravo']"
Alzheimer,_.mariaelizabete,['desconocido'],vicente artur,"['elir', 'umo', 'comédia']"
Alzheimer,_.mariaelizabete,['desconocido'],Nena,['agoniado']
Alzheimer,_.mariaelizabete,['desconocido'],user3493204824260,['amar']
Alzheimer,_.mariaelizabete,['desconocido'],Rilva. Vieira,"['pela', 'amor', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],Luzia,"['pelo', 'amor', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],mariaivanete593,"['meu', 'pai', 'tbm', 'diz', 'comigo', 'kkkkkkkkkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],Cristina Moita,"['mim', 'divirto', 'com', 'ele']"
Alzheimer,_.mariaelizabete,['desconocido'],Apple User868926,['kkkk']
Alzheimer,_.mariaelizabete,['desconocido'],elizete,"['deu', 'abençoe', 'vcs']"
Alzheimer,_.mariaelizabete,['desconocido'],L1234,"['kkkkkkkkk', 'kkkkkkkkk', 'kkkkkkkkk', 'kkkkkkkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],Fran❤️,"['boa', 'noite']"
Alzheimer,_.mariaelizabete,['desconocido'],roselicordeiro196,['amooo']
Alzheimer,_.mariaelizabete,['desconocido'],Fátima Cabral,"['bete', 'graças', 'deus', 'tem', 'paciência', 'tem', 'ter']"
Alzheimer,_.mariaelizabete,['desconocido'],Fátima Cabral,"['ele', 'chateado']"
Alzheimer,_.mariaelizabete,['desconocido'],L1234,"['kkkkkkkkk', 'kkkkkkkkk']"
Alzheimer,_.mariaelizabete,['desconocido'],emersonjota,"['kkk', 'pela', 'amor', 'deus']"
Alzheimer,_.mariaelizabete,['desconocido'],Micarla Ferreira,[]
Alzheimer,_.mariaelizabete,['desconocido'],franciscoalbuquer88,[]
Alzheimer,_.mariaelizabete,['desconocido'],Josias Pereira,[]
Alzheimer,_.mariaelizabete,['desconocido'],Josias Pereira,[]
Alzheimer,_.mariaelizabete,['desconocido'],mariadefatimasant445,[]
Alzheimer,_.mariaelizabete,['desconocido'],Edileuza Souza,[]
Alzheimer,_.mariaelizabete,['desconocido'],Edileuza Souza,[]
Alzheimer,eujannaneves,['desconocido'],Priscila Caroba,"['amiga', 'manda', 'fazer', 'macacões', 'com', 'zíper', 'nas', 'costa', 'assim', 'el', 'não', 'conseguem', 'tirar', 'fralda', 'desejo', 'muito', 'força', 'pra', 'deus', 'acalme', 'seu', 'coração']"
Alzheimer,eujannaneves,['desconocido'],Clarice Ciotti,"['quem', 'cuido', 'saber', 'sentindo']"
Alzheimer,eujannaneves,['desconocido'],user6252234702307Lis,"['alzheimer', 'rouba', 'memória', 'mas', 'não', 'apaga', 'essênciao', 'amor', 'vocês', 'construíram', 'vivo', 'presente', 'cada', 'gesto', 'seu', 'permitar', 'chorar', 'você', 'não', 'sozinhadeus', 'contigo', 'mesmo', 'nessa', 'confusão', 'mente', 'dentro', 'seu', 'pai', 'aindo', 'reconhece', 'carinho', 'vem', 'você', 'sentar', 'abraçado', 'oração']"
Alzheimer,eujannaneves,['desconocido'],Milen,"['entendo', 'amiga', 'dói', 'muito']"
Alzheimer,eujannaneves,['desconocido'],Suelen g🇻🇦,"['moça', 'passei', 'isso', 'com', 'meu', 'pai', 'procure', 'ajuda', 'psicológico', 'urgente', 'nós', 'adoecer', 'junto', 'infelizmente', 'velamos', 'el', 'vida', 'depois', 'vão', 'sofer', 'mesma', 'coisa', 'tenho', 'mes', 'sem', 'meu']"
Alzheimer,eujannaneves,['desconocido'],Simone Alves,"['minha', 'mãe', 'tbm', 'tem', 'alzheimer', 'aprendi', 'colocar', 'macacão', 'curto', 'dormir', 'pedi', 'fazer', 'com', 'zíper', 'mas', 'costasel', 'não', 'conseguem', 'tirar', 'não', 'vai', 'mais', 'passar', 'isso', 'esperar', 'ter', 'ajudado']"
Alzheimer,eujannaneves,['desconocido'],Flavia Regina Alves,"['estou', 'passar', 'pelo', 'mesmo', 'problema', 'sou', 'técnica', 'enfermagem', 'mesmo', 'assim', 'muito', 'difícil']"
Alzheimer,eujannaneves,['desconocido'],Batista,"['abençoado', 'tbm', 'estou', 'passar', 'exatamente', 'isso', 'com', 'minha', 'mãe', 'ela', 'grau', 'então', 'tenho', 'chorar', 'muito', 'agoro', 'ela', 'cheiar', 'ferida', 'corpo', 'pois', 'ela', 'acamado', 'isso', 'tem', 'deixado', 'muito', 'mas', 'muito', 'triste', 'então', 'entendo']"
Alzheimer,eujannaneves,['desconocido'],anairzapelini4,"['aqui', 'com', 'minha', 'mãe', 'com', 'alzheimer', 'problema', 'cardíaco', 'infecção', 'urinária', 'crônicatem', 'dia', 'ela', 'bem', 'trocar', 'dia', 'pela', 'noitee', 'assim', 'ir', 'graças', 'deu', 'ela', 'não', 'agressiva', 'mai', 'muito', 'cansativo']"
Alzheimer,eujannaneves,['desconocido'],rozelibonazza,"['cuir', 'minha', 'mãe', 'faz', 'dez', 'ano', 'quiser', 'conversar']"
Alzheimer,eujannaneves,['desconocido'],Ivanete Gomes Da Silva,"['jápassei', 'issotem', 'mes', 'mamãe', 'foicuidado', 'gente', 'tbem', 'morre', 'aos', 'pouquinhosorar', 'ore', 'mts', 'deusse', 'achares', 'não', 'ésforte', 'suficienteentreguir', 'uma', 'pessoar', 'confiançasua', 'doloroso', 'ver', 'isso', 'quar', 'amamos', 'alguémnem', 'tds', 'aguentamsir', 'cuidese', 'cuidir']"
Alzheimer,eujannaneves,['desconocido'],Egidiamarra,"['triste', 'isso', 'viu']"
Alzheimer,eujannaneves,['desconocido'],Neide,"['sim', 'pessoar', 'perde', 'sua', 'identidadar', 'noção', 'tempodiahora', 'coitado', 'minha', 'mãe', 'assim', 'com', 'alzheimer', 'deu']"
Alzheimer,eujannaneves,['desconocido'],Maria De Fátima Nascimento,"['amiga', 'quem', 'cuidar', 'quem', 'saber']"
Alzheimer,eujannaneves,['desconocido'],Alzira Marques,"['meu', 'deu', 'estou', 'taòooooo', 'cansado', 'pedindo', 'deu', 'força', 'maior', 'pobrema', 'trabalho', 'meu', 'filho', 'chega', 'prantao', 'fico', 'saio', 'trabalha', 'estou', 'ficar', 'fraco', 'deus', 'força']"
Alzheimer,eujannaneves,['desconocido'],Bruna,"['meu', 'pai', 'foi', 'diagnósticado', 'com', 'alzheimer', 'tbm', 'tão', 'triste', 'ver', 'ele', 'perdendo', 'ao', 'pouco', 'dói', 'coração']"
Alzheimer,eujannaneves,['desconocido'],Julliana Moraes,"['passar', 'isso', 'realmente', 'difícil', 'desgastante', 'mai']"
Alzheimer,eujannaneves,['desconocido'],Jaqueline Pregioni,"['muito', 'difícil', 'minha', 'nae', 'tem', 'olhonpra', 'ela', 'dói', 'demais', 'tão', 'independente', 'doenço', 'triste', 'demai']"
Alzheimer,eujannaneves,['desconocido'],Rosaura Fraga🇧🇷,"['meu', 'deu', 'minha', 'mãe', 'aindo', 'não', 'chegou', 'nesse', 'estágio', 'não', 'gosto', 'nem', 'pensar', 'tem', 'pela', 'frente']"
Alzheimer,eujannaneves,['desconocido'],yarasouza4237,"['muito', 'difícil', 'sofre', 'junto', 'vivi', 'isso', 'com', 'minha', 'mãe', 'chorava', 'dia']"
Alzheimer,eujannaneves,['desconocido'],jubalguerini,"['sei', 'querido', 'mas', 'peço', 'pra', 'deus', 'muita', 'saúde', 'força', 'nao', 'abala', 'entende', 'umo', 'vencedora', 'guerreira']"
Alzheimer,eujannaneves,['desconocido'],Jesuita Maria,"['seu', 'pais', 'fizeram', 'você', 'quar', 'criança', 'alzheimer', 'uma', 'doença', 'triste', 'seu', 'pais', 'precisam', 'você', 'família', 'todo', 'passei', 'isso', 'chorava', 'junto', 'com', 'minha', 'mãe', 'ela', 'abraçavo', 'chorar', 'mesmo', 'com', 'alzheimer', 'não', 'esqueciar', 'deu', 'da', 'oraçõesdo', 'filho', 'falavo', 'magina', 'deixa', 'filhos', 'dela', 'isso', 'dói', 'muito', 'hoje', 'choro', 'diasela', 'faleceu', 'meu', 'braços', 'enterrei', 'minha', 'mãe', 'sozinha', 'nenhum', 'dos', 'meu', 'irmãos', 'estavaeu', 'não', 'conformo', 'tanto', 'filho', 'uma', 'deus', 'escolheu', 'pra', 'cuidar', 'minha', 'dor', 'grande', 'cuidar', 'seu', 'pai', 'mesmo', 'com', 'sua', 'doreseu', 'sei', 'quanto', 'difícil', 'dói', 'demai', 'abraça', 'elediz', 'amafaz', 'vídeo', 'aproveitar', 'cada', 'minuto', 'lado', 'dele', 'depois', 'vai', 'restar', 'saudadesdor', 'perdaei', 'não', 'consigo', 'mais', 'dormir', 'durmo', 'através', 'medicamentosmesmo', 'assim', 'fico', 'acordadaa', 'noite', 'todaeu ', 'lembro', 'minha', 'mãedo', 'risosdo', 'abraço', 'receber', 'bençãos', 'mãe', 'amar', 'minha', 'filha']"
Alzheimer,eujannaneves,['desconocido'],silvaniaconrado,"['verdade', 'passo', 'isso', 'com', 'minha', 'sograr', 'dói']"
Alzheimer,eujannaneves,['desconocido'],edina,"['sei', 'difícil', 'amiga', 'sou', 'cuidadora', 'tenha', 'paciência', 'sei', 'difícil']"
Alzheimer,eujannaneves,['desconocido'],Anun D. Moraes,"['dói', 'demai']"
Alzheimer,eujannaneves,['desconocido'],Fernando montebelo,"['sei', 'bem', 'isso', 'cuido', 'sozinho', 'minha', 'mãe', 'acabar', 'com', 'nossa', 'saúde', 'mental']"
Alzheimer,eujannaneves,['desconocido'],Lmra,"['muito', 'triste', 'mesmo', 'tbm', 'cuido', 'doe', 'muito', 'isso']"
Alzheimer,eujannaneves,['desconocido'],mariliacunha165,"['levei', 'minha', 'tia', 'com', 'alzheimer', 'viajar', 'comigo', 'voltei', 'arrasado', 'sofrimento', 'foi', 'nossa', 'alma']"
Alzheimer,eujannaneves,['desconocido'],jacira alves,"['força', 'mulher', 'preciso', 'cuidar', 'não', 'fácil']"
Alzheimer,eujannaneves,['desconocido'],lovani,"['muito', 'triste', 'tenho', 'minha', 'mãe', 'com', 'essa', 'doença', 'terrível']"
Alzheimer,eujannaneves,['desconocido'],Antonia Dos Santos,"['querido', 'não', 'fácil', 'minha', 'mãe', 'falecida', 'também', 'tinha', 'essa', 'doenço', 'não', 'fácil', 'deu', 'forças', 'vcs', 'sei', 'não', 'fácil']"
Alzheimer,eujannaneves,['desconocido'],vanynhaferreira2,"['verdade', 'querido', 'passei', 'isso', 'com', 'meu', 'pai', 'cuidir', 'amorcarinhocuidir', 'sua', 'mente', 'tambémquem', 'cuido', 'preciso', 'cuidado']"
Alzheimer,eujannaneves,['desconocido'],DrikaFit,"['cada', 'dia', 'uma', 'novidade', 'uma', 'dor', 'doi', 'ver', 'pessoar', 'mai', 'amou', 'amar', 'despedindo', 'pouco', 'cada', 'dia', 'senti', 'sua', 'dor', 'fosse', 'minha']"
Alzheimer,eujannaneves,['desconocido'],Suellen Gonçalves,"['sim', 'passo', 'isso']"
Alzheimer,eujannaneves,['desconocido'],Carlitos Heroi,"['intendo', 'sua', 'situaçãotenha', 'força']"
Alzheimer,eujannaneves,['desconocido'],Léo Gonçalves,"['muita', 'força']"
Alzheimer,eujannaneves,['desconocido'],rosanafongari,"['não', 'fácil', 'mas', 'deus', 'vai', 'dar', 'força']"
Alzheimer,eujannaneves,['desconocido'],cristina gomes,"['também', 'cuido', 'meu', 'pai', 'sei', 'passar', 'vezes ', 'sentir', 'sem', 'rumo', 'sem', 'paciência', 'culpada', 'perder', 'paciência', 'vezes']"
Alzheimer,eujannaneves,['desconocido'],Reinilda Oliveira,"['muito', 'difícil', 'meu', 'pai', 'assim', 'também']"
Alzheimer,eujannaneves,['desconocido'],edilenelima189,"['deu', 'força', 'minha', 'lindo']"
Alzheimer,eujannaneves,['desconocido'],crisevangelista,"['precisar', 'conversar', 'tenho', 'seu', 'lugar', 'falir', 'cuidei', 'minha', 'mãe', 'até', 'fim', 'aceitação', 'primeira', 'coís', 'ele', 'não', 'foi', 'não', 'elir', 'mai', 'limitado']"
Alzheimer,eujannaneves,['desconocido'],libanoamorim,"['deu', 'abençoe', 'senhoro', 'seu', 'pai', 'nós', 'humano', 'realmente']"
Alzheimer,eujannaneves,['desconocido'],lu vassalo,"['amiga', 'passar', 'msm', 'pessoas', 'julga']"
Alzheimer,eujannaneves,['desconocido'],mariabomfim925,"['meu', 'deus', 'passo', 'isso', 'com', 'minha', 'mãe', 'tamo', 'junto', 'choro', 'muito']"
Alzheimer,eujannaneves,['desconocido'],Janaina Aparecid8203,"['estou', 'passar', 'isso', 'tudo', 'não', 'fácil', 'deu', 'pra', 'força', 'pra', 'nós']"
Alzheimer,eujannaneves,['desconocido'],Meire Imaculada,"['nem', 'consigo', 'imaginar', 'sua', 'dor', 'muito', 'doloroso', 'ver', 'alguém', 'amar', 'definhar', 'finitude', 'vido', 'machuca', 'muitodeus', 'não', 'terio', 'lhe', 'dado', 'essa', 'missão', 'não', 'fosse', 'capaz', 'cumpri', 'láforça', 'amado', 'deu', 'contigoe', 'ir', 'lhe', 'fortalecer']"
Alzheimer,eujannaneves,['desconocido'],Lorelei Macari,"['triste', 'isso', 'também', 'passo', 'issover', 'el', 'assim', 'dói', 'muito']"
Alzheimer,eujannaneves,['desconocido'],Cora,"['sim', 'querido', 'não', 'família', 'melhor', 'el', 'não', 'tem', 'ligação', 'sangar']"
Alzheimer,eujannaneves,['desconocido'],Cora,"['entendo', 'seu', 'desabafo', 'sofri', 'muito', 'decidir', 'não', 'cuidar', 'pois', 'sabedorio', 'emocionalmente', 'não', 'irio', 'conseguirela', 'casa', 'repouso', 'bem']"
Alzheimer,eujannaneves,['desconocido'],soniaboemer4,"['forçasdeu', 'com', 'vcs']"
Alzheimer,michiganhustlers,['desconocido'],🩷Lanie🩷,"['sorry', 'mom', 'was', 'diagnosed', 'and', 'passed', 'for', 'her', 'was', 'long', 'cruel', 'journey', 'you', 'ever', 'need', 'advizar', 'tip', 'plear', 'let', 'know', 'know', 'how', 'hard', 'families', 'well']"
Alzheimer,michiganhustlers,['desconocido'],Danielle,"['thats', 'sad', 'the', 'pain', 'seeing', 'your', 'momma', 'fadir', 'unbearable', 'may', 'she', 'rest', 'peace', 'sending', 'you', 'prayer']"
Alzheimer,michiganhustlers,['desconocido'],hippiegypsyakaLisaG,"['god', 'bless', 'you']"
Alzheimer,michiganhustlers,['desconocido'],Einarsdotter,"['yes', 'worked', 'with', 'many', 'alzheimers', 'and', 'dementiar', 'patients', 'music', 'from', 'their', 'earlier', 'day', 'photo', 'and', 'video', 'are', 'awesome', 'for', 'memory']"
Alzheimer,michiganhustlers,['desconocido'],pereztsylvia0113,"['dont', 'see', 'any', 'wrinkles', 'shes', 'beautiful', 'would', 'you', 'want', 'any', 'other', 'way', 'nobody', 'could', 'have', 'donir', 'what', 'you', 'did', 'she', 'was', 'blessed', 'have', 'you', 'sorry', 'for', 'your', 'suffering', 'dont', 'get', 'why', 'alzheimers', 'drag', 'long', 'mom', 'suffered', 'terrible']"
Alzheimer,michiganhustlers,['desconocido'],Champagnefemme,"['did', 'this', 'with', 'mom', 'too', 'snuck', 'her', 'margarita', 'the', 'hospital', 'too', 'played', 'her', 'favoritir', 'music']"
Alzheimer,michiganhustlers,['desconocido'],manrepellent,"['sorry', 'for', 'your', 'loss', 'alzheimers', 'hard', 'watch', 'you', 'did', 'well', 'caring', 'for', 'her']"
Alzheimer,michiganhustlers,['desconocido'],Mama Raccoon 🦝,"['can', 'completely', 'sympathize', 'hasnt', 'even', 'bear', 'year', 'yet', 'for', 'she', 'loved', 'music', 'also']"
Alzheimer,michiganhustlers,['desconocido'],shoebooty25,"['sh', 'young']"
Alzheimer,michiganhustlers,['desconocido'],Doutora Holistica Fatima Gomes,"['letting', 'the', 'world', 'know', 'more', 'about', 'him', 'great', 'thing', 'doing', 'because', 'lot', 'peoplir', 'are', 'still', 'dealing', 'with', 'herpes', 'virus', 'they', 'need', 'your', 'help', 'bernard']"
Alzheimer,xlamusicabienestar,['desconocido'],katy,"['doloroso', 'ver', 'comp', 'ir', 'deteriorar']"
Alzheimer,xlamusicabienestar,['desconocido'],Deisy Huacon,"['verdad', 'mami', 'recordar', 'pasado']"
Alzheimer,xlamusicabienestar,['desconocido'],magda_musica_,"['asi', 'vivir', 'abuelita']"
Alzheimer,xlamusicabienestar,['desconocido'],Veronica Curbello,['verdad']
Alzheimer,xlamusicabienestar,['desconocido'],vieja,"['madre', 'conocer']"
Alzheimer,xlamusicabienestar,['desconocido'],Angiie Umañá Acuña,[]
Alzheimer,xlamusicabienestar,['desconocido'],vieja,"['madre', 'alzheimer', 'año', 'enfermedad', 'hablar', 'cama', 'triste', 'enfermedad']"
Alzheimer,xlamusicabienestar,['desconocido'],galería Interesante,"['gracias', 'gracia', 'diagnóstico', 'ami', 'dar', 'hemorragia', 'cerebral', 'olvidé', 'cosa', 'niño', 'recordé', 'computadoro', 'vacío', 'virus', 'confuso', 'excelente', 'información', 'gracias']"
Alzheimer,xlamusicabienestar,['desconocido'],Luis Vargas B Arte,"['droga', 'dar', 'adulto', 'mayor', 'hogar', 'mismo', 'efecto']"
Alzheimer,xlamusicabienestar,['desconocido'],nisbeth,"['mami', 'reconocer', 'saber', 'alguien', 'querer', 'decir', 'mamitaaa', 'amorrr', 'besaa', 'acariciaa']"
Alzheimer,xlamusicabienestar,['desconocido'],user6786169842904,[]
Alzheimer,xlamusicabienestar,['desconocido'],karina,"['mama', 'acuerdo', 'hija', 'maldito', 'alzhaimer']"
Alzheimer,helenafpedroso,['desconocido'],eu,"['mentira', 'dón', 'heleno', 'amava', 'seu', 'vídeo', 'pessoar', 'lindo', 'doce', 'senhora', 'descanse', 'paz']"
Alzheimer,helenafpedroso,['desconocido'],Laiane Lourenço,"['chorar', 'alguém', 'não', 'conheceuporém', 'com', 'seu', 'carisma', 'permitiu', 'conhecêlar', 'através', 'telar', 'com', 'deus', 'dón', 'heleno', 'céu', 'festa', 'nesse', 'momento', 'meus', 'sentimento', 'familiar']"
Alzheimer,helenafpedroso,['desconocido'],Phil Lampadozi,"['pena', 'meu', 'sentimento', 'ao', 'filho', 'neto', 'grande', 'nora', 'heleno', 'pedroso', 'deu', 'ela', 'honrar', 'respeito', 'amor']"
Alzheimer,helenafpedroso,['desconocido'],arianeninha2,"['com', 'deus', 'dón', 'heleno', 'obrigado', 'permitir', 'conhecêlaconhecer', 'senhora', 'mãe', 'avó', 'sogra', 'senhoro', 'cumpriu', 'aqui', 'sua', 'missão', 'com', 'maestria', 'agoro', 'horo', 'descansar', 'braços', 'pai', 'meus', 'sentimento', 'todo', 'família']"
Alzheimer,helenafpedroso,['desconocido'],Thaise Berti,"['meu', 'sentimento', 'obrigado', 'partilhar', 'todo', 'luta', 'foi', 'maravilhós']"
